#	Tentative constraint	Sentence	Critical segment	1301_response	1301_RT	1301_actual_start	1301_comments and/or part of previous slide	1302_response	1302_RT	1302_actual_start	1302_comments and/or part of previous slide	1303_response	1303_RT	1303_actual_start	1303_comments and/or part of previous slide	1304_response	1304_RT	1304_actual_start	1304_comments and/or part of previous slide	1305_response	1305_RT	1305_actual_start	1305_comments and/or part of previous slide	1306_response	1306_RT	1306_actual_start	1306_comments and/or part of previous slide	1307_response	1307_RT	1307_actual_start	1307_comments and/or part of previous slide	1308_response	1308_RT	1308_actual_start	1308_comments and/or part of previous slide	1309_response	1309_RT	1309_actual_start	1309_comments and/or part of previous slide	1401_response	1401_RT	1401_actual_start	1401_comments and/or part of previous slide	1402_response	1402_RT	1402_actual_start	1402_comments and/or part of previous slide	1403_response	1403_RT	1403_actual_start	1403_comments and/or part of previous slide	1404_response	1404_RT	1404_actual_start	1404_comments and/or part of previous slide	1405_response	1405_RT	1405_actual_start	1405_comments and/or part of previous slide	1406_response	1406_RT	1406_actual_start	1406_comments and/or part of previous slide	1407_response	1407_RT	1407_actual_start	1407_comments and/or part of previous slide	1408_response	1408_RT	1408_actual_start	1408_comments and/or part of previous slide	1409_response	1409_RT	1409_actual_start	1409_comments and/or part of previous slide	1410_response	1410_RT	1410_actual_start	1410_comments and/or part of previous slide	1411_response	1411_RT	1411_actual_start	1411_comments and/or part of previous slide	1412_response	1412_RT	1412_actual_start	1412_comments and/or part of previous slide	1413_response	1413_RT	1413_actual_start	1413_comments and/or part of previous slide	1414_response	1414_RT	1414_actual_start	1414_comments and/or part of previous slide	1415_response	1415_RT	1415_actual_start	1415_comments and/or part of previous slide	1416_response	1416_RT	1416_actual_start	1416_comments and/or part of previous slide	1417_response	1417_RT	1417_actual_start	1417_comments and/or part of previous slide	1418_response	1418_RT	1418_actual_start	1418_comments and/or part of previous slide	1501_response	1501_RT	1501_actual_start	1501_comments and/or part of previous slide	1502_response	1502_RT	1502_actual_start	1502_comments and/or part of previous slide	1503_response	1503_RT	1503_actual_start	1503_comments and/or part of previous slide	1504_response	1504_RT	1504_actual_start	1504_comments and/or part of previous slide	1505_response	1505_RT	1505_actual_start	1505_comments and/or part of previous slide	1506_response	1506_RT	1506_actual_start	1506_comments and/or part of previous slide	1507_response	1507_RT	1507_actual_start	1507_comments and/or part of previous slide	1508_response	1508_RT	1508_actual_start	1508_comments and/or part of previous slide	1701_response	1701_RT	1701_actual_start	1701_comments and/or part of previous slide	1702_response	1702_RT	1702_actual_start	1702_comments and/or part of previous slide	11103_response	11103_RT	11103_actual_start	11103_comments and/or part of previous slide	11104_response	11104_RT	11104_actual_start	11104_comments and/or part of previous slide	11105_response	11105_RT	11105_actual_start	11105_comments and/or part of previous slide	11106_response	11106_RT	11106_actual_start	11106_comments and/or part of previous slide	11107_response	11107_RT	11107_actual_start	11107_comments and/or part of previous slide	11108_response	11108_RT	11108_actual_start	11108_comments and/or part of previous slide	11109_response	11109_RT	11109_actual_start	11109_comments and/or part of previous slide	11110_response	11110_RT	11110_actual_start	11110_comments and/or part of previous slide	E0001_response	E0001_RT	E0001_actual_start	E0001_comments and/or part of previous slide	E0002_response	E0002_RT	E0002_actual_start	E0002_comments and/or part of previous slide	E0003_response	E0003_RT	E0003_actual_start	E0003_comments and/or part of previous slide	E0004_response	E0004_RT	E0004_actual_start	E0004_comments and/or part of previous slide	E0005_response	E0005_RT	E0005_actual_start	E0005_comments and/or part of previous slide	E0006_response	E0006_RT	E0006_actual_start	E0006_comments and/or part of previous slide	E0007_response	E0007_RT	E0007_actual_start	E0007_comments and/or part of previous slide	E0008_response	E0008_RT	E0008_actual_start	E0008_comments and/or part of previous slide	E0009_response	E0009_RT	E0009_actual_start	E0009_comments and/or part of previous slide	E0010_response	E0010_RT	E0010_actual_start	E0010_comments and/or part of previous slide	E0011_response	E0011_RT	E0011_actual_start	E0011_comments and/or part of previous slide	E0012_response	E0012_RT	E0012_actual_start	E0012_comments and/or part of previous slide	E0013_response	E0013_RT	E0013_actual_start	E0013_comments and/or part of previous slide	E0014_response	E0014_RT	E0014_actual_start	E0014_comments and/or part of previous slide	E0015_response	E0015_RT	E0015_actual_start	E0015_comments and/or part of previous slide	E0017_response	E0017_RT	E0017_actual_start	E0017_comments and/or part of previous slide	E0020_response	E0020_RT	E0020_actual_start	E0020_comments and/or part of previous slide	E0021_response	E0021_RT	E0021_actual_start	E0021_comments and/or part of previous slide	E0022_response	E0022_RT	E0022_actual_start	E0022_comments and/or part of previous slide	E0023_response	E0023_RT	E0023_actual_start	E0023_comments and/or part of previous slide	E0024_response	E0024_RT	E0024_actual_start	E0024_comments and/or part of previous slide	E0025_response	E0025_RT	E0025_actual_start	E0025_comments and/or part of previous slide	E0026_response	E0026_RT	E0026_actual_start	E0026_comments and/or part of previous slide	E0028_response	E0028_RT	E0028_actual_start	E0028_comments and/or part of previous slide	E0032_response	E0032_RT	E0032_actual_start	E0032_comments and/or part of previous slide	1601_response	1601_RT	1601_actual_start	1601_comments and/or part of previous slide	1602_response	1602_RT	1602_actual_start	1602_comments and/or part of previous slide	1603_response	1603_RT	1603_actual_start	1603_comments and/or part of previous slide	1604_response	1604_RT	1604_actual_start	1604_comments and/or part of previous slide	1605_response	1605_RT	1605_actual_start	1605_comments and/or part of previous slide	1606_response	1606_RT	1606_actual_start	1606_comments and/or part of previous slide	1801_response	1801_RT	1801_actual_start	1801_comments and/or part of previous slide	E0031_response	E0031_RT	E0031_actual_start	E0031_comments and/or part of previous slide	E0030_response	E0030_RT	E0030_actual_start	E0030_comments and/or part of previous slide	E0029_response	E0029_RT	E0029_actual_start	E0029_comments and/or part of previous slide	E0027_response	E0027_RT	E0027_actual_start	E0027_comments and/or part of previous slide
19	medium	Посетитель вошёл и робко сел на	5905	стул	1258	339		кресло	2790	0	запнулся в начале: "на…к.."	диван	2787	0		скамейку	2041	0		стул	2397	0		стул	1144	0		стул	1006	384	сел	диван	1029	0		стул	1517	0		краешек стула	960		два слова вместо одного, пробел	стул	1310			стул	2397			стул	956	202	ел	стул	1134			диван	1713			стул	2555	593	сел	стул	1368			скамейку	1263	447	сел	стул	3165		начла говорить что-то другое, исправилась	кресло	4150			стул	1628			стол	1839			стул	1358			стул	763			стул	2010			стул	2425			стул	0739	-	-	стул	0666	-	уверенно и громко	стул	1508	-	-	стул	1284	-	-	кресло	1655	0230	-"сел"	стул	0868	0235	-"сел"	стул	0591	-	-	стул	3170	-	-	стул	1358	-	-	стул	2417			стул	1726		запнулась в начале слова "стул"	стул	1757			стул	1017			диван	2072			стульчик	989	331	сел	кресло	2429	-	произнесено слитно	стул	1124	-	-	стул	761	581	сел	диван	1369			стул	775			стул	1222			стул	790	490	сел	стул	1312			стул	814	226	сел	стул	1146	53	л	стул	1455	63	о	стул	933			стул	1706	-	-	стул	0934	-	-	краешек	1368	-	-	стул	0832	-	-	табурет	1018	-	-	стул	0976	-	-	стул	1659	-	-	стул	1288	508	сел	стул	1260			стул	1756			стул	817			стул	741	230	ел	стул	673			скамейку	1012			стул	1088			стул	1476	501	сел	стул	1457			стул	1334			стул	925			стул	712			стул	3305			кресло	1096			стул	1017			cтул	1187			стул	0965	0464	-"сел"	стул	1581	-	-	стул	2192	-	-	стул	2273	0136	-"ел"
20	medium	Учитель искренне похвалил	6003	ученика	2018	0		_	_	_	ответ потерян из-за проблем с комп.	директора	3712	0		_	_	_	ответ потерян, слишком быстро нажимал пробелы	ученика	1914	225	не	мальчика	6037	0	нажала пробел и потом придумала ответ	ученика	1973	0		ученика	2431	312	не	ученика	1884	378	не	ученика	1200	214	нне, ответ в следующем файле	ученика	1966	353	нне	ученика	2720			ученика	3250	118	е	ученика	2498	287	не	ученика	1309	239	не	ученика	3141	116	не	ученика	2775	314	енне	ученицу	1480	690	искренне, конец в следующем	ученика	2327			ученика	2122	398	енне; ответ в следующем файле	ученика	1791	96	е	ученика	1730	506	кренне	ученика	1314	162	е	ученика	1885			ученика	2050	399	енне	ученика	3244	588	кренне	учеников	1636	-	-	-	-	-	-не было нижнего подчеркивания, поэтому не было ответа	ученика	2228	0758	-"искренне"	ученика	2837	-	-	учеников	2952	0583	-"искренне"	ученика	1547	-	-	ученика	1461	0647	-"искренне"	ученика	5420	-	-	студента	2371	-	-				нет ответа	ученика	3233			ученика	2099	382	енне	ученика	1899	214	не, ответ на следующем слайде	ученицу	2837	463	кренне	ученика	7447	275	не, ответ на следующем слайде, посторонние слова перед ответом	студента	2213	-	-	ученика	1438	-	-	ученика	1825	678	искренне	ученика	1974	285	не	меня	1804			Васю	3160		ответ в следующем	ученика	2199			учеников	2267			ученика	1821	274	не	ученика	1734	361	енне	ученика	2053			ученика	2846			девочку	2361	-	-	ученика	1531	-	-	ученика	3217	-	-	ученика	2115	-	-	ученика	1694	-	-	учеников	1954	-	-	учащихся	3189	-	-	учеников	2708	384	кренне	учеников	1989			ученика	2598			ученика	1643			учеников	2999			ученика	1968			ученика	1415			ученика	2890	179	не	учеников	3019			учеников	2601			ученика	1768	1040	"искренне"	ученика	2709			ученика	1520			ученика	1907			детей	1994			ученицу	1619	757	"искренне"	-	0		разговор, нет ответа	ученика	1345	0259	-"нне"	учеников	2496	-	-	ученика	2414	-	-	ученика	1742	-	-
21	medium	После обеда Ваня допил вишнёвый	6105	сок	1445	435	пил	сок	1380	0		компот	1524	0		компот	1678	0	нажал пробел вместе с ответом	сок	1902	0		сок	3034	0		компот	2039	0		напиток	2189	0		сок	1616	292	пил	сок	1180	112	ил	сок	2020			компот	2272			сок	1673			сок	1972	297	ил	сок	1638			компот	2331			сок	2184	82	л	сироп	1977	355	ил	чай, сок			сказала "чай" еще до того, как прочитала "вишневый". Потом сказала вместе "вишневый чай", потом добавила "или сок". 1485, 5456	сок	2262	599	опил; конец ответа в следующем файле	сок	1413			сок	1694	275	ил	сок	1322	274	пил	сок	2522			сок	1658			сок	2041	624	допил	сок	1863	0316	-пил	сок	1480	-	-	сок	1610	0501	-"допил"	сок	1411	-	-	сок	1510	-	-запись с другого файла	компот	1915	0229	-"пил"	сок	1245	0425	-"пил"	сок	2713	-	-	сок	1539	-	-	сок	2552			сок	2801			сироп	2152	82	л	сок	2237			сок	1579			сок	2582	946	допил	сок	0753	-	произнесено слитно	компот	1928	-	-	сок	1438	545	пил	сок	1347			компот	2056	71	л	сок	1932			сок	1476	341	пил	компот	2052			сок	1732	381	допил	компот	2570			сок	1811			сок	1745			компот	2128	-	-	компот	1329	-	-	сок	2139	-	-	сок	2046	-	-	сок	1190	-	-	компот	1989	-	-	компот	2588	-	-	сок	1688	155	ил	сок	1817			сок	1961			компот	2206			крюшон	4729	142	л	сок	1800			сок	1272			компот	2765			сок	1709			сок	2149			компот	1964	949	"допил"	компот	1612			сок	1852			сок	1688			сок	1451			сок	1528			компот	2975		не договорила "мпот"	компот	1324	0448	-"опил"	сок	2796	-	-	сок	2408	-	-	сок	1940	-	-
22	medium	Тётушка распускала старомодную	6203	кофточку	2104	0		кофту	2182	0		кофту	2595	396	ала	кофту	2375	357	ла, нажал пробел с ответом	вышивку	4150	0		косу	3166	0		кофту	2722	242	ла	кофту	2996	0		кофту	2350	594	ала	кофту	2016	76	а	кофточку	3314	135	а	кофту	2807			пряжу	2476	319	ала	шаль	5411	241	ла	вещь	2548	453	кала	кофту	3133			кофту	2248			кофту	3495	368	кала	кофту	2772			кофту	2577	592	кала	кофту	2331	354	кала	кофту	2246	83	а	кофту	1940	327	кала, ответ на следующем слайде	шаль	3597	374	кала	шаль	1925			причёску	4427	614	кала	кофту	1707	0498	-кала	кофту	2817	0272	"ла",долгая пауза	жилетку	7070	-	-	-	-	-	-нет записи	одежду	3050	-	-	кофту	1902	-	-	кофту	3080	-	-	кофту	3670	-	-	сплетню	1618	0836	-"спускала"	шаль	2221			шаль	4391			шаль	2649	220	ла	юбку	2492	404	скала	шаль	2571	165	ла, ответ на следующем слайде	шаль	2235	516	кала, ответ на следующем слайде	кофту	3074	0201	-ла	кофту	2865	-	-	сплетню	2203		Ответ на следующем слайде	кофту	2037	474	кала	кофту	2009			вязаную кофту	4799		два слова вместо одного	кофту	1816	607	ускала	кофту	2322			кофту	2839			крфту	2662	314	ала	кофту	2105	60	а	кофту	2545			кофту	3881	-	-	кофту	1989	-	-	шаль	2083	-	-	кофту	2357	-	-	кофту	2550	-	-	пенту	3961	-	-неразборчиво	кофту	3218	-	-				неразборчиво	кофту	4808			вещи	3474		Число	косу	3206						Нет ответа	кофту	2335	68	а	шапку	3304			причёску	3984			кофту	3844			кофту	2272			-				кофту	2106			кофту	2242			кофту	3923	929	"распускала"	кофту	2715			шапку	3186	883	"-пускала"	шляпу	177		на 6204	кофту	1815	0719	-"спускала"	шаль	4194	0379	-"ала"	кофту	3359	-	-	шляпу	7469	0375	-"ала"
23	medium	Продавец доверху наполнил пластиковый	6304	пакет	764	0		пакет	3864	0		пакет	2559	432	нил	стакан	2142	662	нажал  пробел с ответом	пакет	1836	0		пакет	2945	0		пакет	4275	0		мешок	2355	312	ил	пакет	2482	216	ил	пакет	1560		пробел	пакет	2175	393	олнил	пакет	2174			пакет	1813	442	олнил	пакет	2789		ответ в следующем	стакан	1438	251	ил	кувшин	5860	149	л	пакет	5688		рассуждения вслух до ответа	стакан	1746	401	олнил, конец в следующем	пакет	2435			нет ответа				контейнер	2923			стакан	2848	1323	оверху наполнил	пакет	1324	338	нил	графин	4109			кувшин	5728			стакан	1963	699	наполнил	пакет	1520	-	-	стакан	1637	0259	-"ил"	пакет	5167	-	-	стакан	1551	-	-	стакан	-	-	-нет записи	контейнер	1701	0236	-"нил"	стакан	1245	0437	-"ху"	ящик	4694	-	-	стакан	1783	-	-	стакан	2161			пакет	1891			пакет	1470	176	нил	пакет	2684	327	полнил	стакан	2139	298	нил	пакет	2974	729	полнил, ответ на следующем слайде	пакет	3541	0058	-л	пакет	1675	-	-	стакан	1929	650	полнил	стаканчик	1520	204	л	стакан	2111	362	олнил	кулёк	2658		прочитала "пластмассовый" вместо "пластиковый"	пакет	1798	419	олнил	пакет	2090			пакет	1876	565	аполнил	стаканчик	1853			стакан	2149			пакет	1884			флакон	3225	-	-	мешок	2091	-	-	пакет	1859	-	-	стакан	1898	-	-	стакан	1483	-	-	пакет	1837	-	-	пакет	4064	-	-	пакет	2559	210	лнил	пакет	3393			стакан	2642			стакан	3566						Нет ответа	стакан	2363	53	л	сосуд	3033	48	л	пакет	2367			пакет	3419			стакан	2068			пакет	2906			пакет	2289			поднос	6538			поднос	3497	788	"-полнил"	пакет	1342			пакет	1495	691	"полнил"	пакет	664		на 6305 ответ	пакет	1774	0529	-"полнил"	пакет	6910	-	-	пакет	4033	-	-	стакан	1975	0405	-"олнил"
24	medium	После еды сержант облизал походную	6405	ложку	1824	689	облизал	ложку	1629	0		ложку	2866	0		ложку	1476	318	зал	ложку	2134	0		ложку	2212	0		ложку	1352	0		ложку	1441	0		ложку	1960	264	ал	ложку	1239	140	ал	ложку	1962	495	изал	ложку	2317			ложку	2458		смеясь	ложку	2647			ложку	1537			ложку	5177	326	ал, смеясь	миску	1650			кухню	2476	370	зал, смеясь	тарелку	2123			нет ответа			забыла, как называется	кружку	2539			ложку	3941			ложку	1335			ложку	3263	471	зал	ложку	2962	348	ал	ложку	1960	355	ал	миску	1896	0339	-зал	миску	1710	0213	-"ал"	кружку	5478	0701	-"облизал"	чашку	1920	-	-	ложку	0321	-	-запись с другого файла	ложку	2120	0294	-"зал"	ложку	2586	0538	-"лизал"	ложку	2767	-	-	ложку	1310	-	-	миску	3599			ложку	2599			ложку	2116			тарелку	4151	639	облизал	ложку	2103			миску	2003			ложку	2257	0106	-л	ложку	0378	-	ответ в сегменте 6406	ложку	1537	629	лизал	ложку	2010	640	лизал	ложку	1975			ложку			сначала неправильно прочитала, потом рассуждала вслух - время реакции указать невозможно	ложку	2005		ответ в следующем	ложку	2066			ложку	5343	2450	Не могла прочитать.  Начало в конце неудачных попыток. Ответ в следующем	ложку	1976	355	зал	ложку	1773	137	ал	плошку	7700	1418	высказал вариант до прочтения	миску	2586	-	-	ложку	1610	-	-	ложку	1866	-	-	ложку	2484	0292	-"зал"	ложку	1401	-	-	ложку	2237	0462	-"зал"	миску	4585	-	-	ложку	1877	279	зал	миску	2278			ложку	2999			ложку	2043			ложку	5181			ложку	1967			ложку	1446			ложку	2189			ложку	3441	312	ал	ложку	1975			ложку	2062			ложку	1571			ложку	1689			ложку	3771			ложку	1512			ложку	1559			ложку	2555			миску	2364	0439	-"изал"	ложку	2501	-	смех	ложку	2713	-	-	тарелку	3697	0414	-"зал"
25	medium	Перед выходом девочка надела шерстяные	6505	носки	1764	541	дела	колготки	6927	0	шерстяные…как они называются?	носки	2435	510	дела	носки	1892	0		носки	2559	0		носки	1553	470	дела	носки	2735	0		гольфы	3127	0		носки	1975	310	бя	носки	1837	257	ела	варежки	2645	137	а	гольфы	5144		а-а-а' перед ответом, почти весь ответ в следующем файле	носки	2096	542	дела	носки	2368			носки	1521			варежки	2665	511	дела	варежки	2673			носки	2114	438	дела	носки	1614	41	а	колготки	12415		ответ в следующем файле; повторяет "шерстяные" трижды	варежки	3810	215	ла	варежки	3279			носки	1435			пальто	2222	203	а, "шерстяное"	носки	2140			носки	2175	286	ла	носки	1429	-	-	варежки	3098	-	-	носки	2602	0623	-"надела"	варежки	1496	-	-	носочки	1729	0426	-надела	руковички	3889	0416	-"ла"	гольфы	4112	-	-	носки	1859	-	-	носки	1270	-	-	чулки	3722			варежки	3368			носки	2718			носки	2147	508	дела	носки	2474			носки	2312	181	а	носки	2229	0081	-а	варежки	2451	-	-	носочки	1557	751	дела	носки	1615			варежки	1897			носки	2120			носки	2637		конец в следующем	носки	2502			носки	2070	453	дела	носки	1843	327	ела	носки	1937			носки	1876			перчатки	2146	-	-	носки	1428	-	-	носки	1872	-	-	носки	2516	-	-	колготки	1371	-	-	носки	1740	-	-	чулки	2843	-	-	варежки	2112	242	дела	носки	1596			рейтузы	2964			носки	2369			гольфы	2186	439	дела	колготки	2616			чулки	1345			носки	2369			носки	2837			варежки	2079			носки	1542			носки	1343			колготки	3516			колготки	2585			колготки	1673			варежки	2181			носки	2789		не договорила	носки	1237	0456	-"ела"	носки	1934	-	-	шарф	1962	-	-"шерстяной шарф"	перчатки	2366	-	-
26	medium	Бабушка замёрзла и закуталась в тёплый	6604	платок	1146	801	закуталась, ответ в следующем файле	платок	1514	0		тулуп	1877	695	куталась	шарф	2633	766	куталась	платок	1634	0		платок	2682	1816	не прочитав "тёплый", дала ответ "шаль"(RT 0.430)	платок	1124	219	сь	шарф	1857	748	куталась	платок	2757	431	талась	платок	1377	441	талась	плед	1735	808	акуталась	плед	1835			плед	2217	701	куталась	плед	2137	534	алась	плед	1528			платок	2275	899	акуталась	платок	2285			платок	1277	510	уталась	шаль	973		прочитала "в теплую"	плед	1331			плед	2785	751	куталась	платок	2417			платок	1267	323	лась	платок	2180	727	талась	шарф	2651	326	лась	плед	4845	655	куталась	платок	1473	0458	-талась	плед	1665	0436	-"алась"	платок	1395	0753	-"закуталась"	платок	1871	-	-	свитер	1985	0510	-"куталась"	шарф	2660	0564	-"куталась"	плед	1543	0428	-"алась"	платок	4152	0363	-"куталась"	плед	1763	0433	-"куталась"	платок	1406			платок	1881			шарф	2438	198	сь	платок	1336	250	сь	плед	1937	606	куталась	платок	2890	656	куталась, повтор "в тёплый"	плед	1576	-	-	платок	1248	-	-	тулуп	4404	653	акуталась	платок	2329			платок	1690			платок	2678			платок	1344	163	сь	плед	1926			платок	1183	240	лась	платок	1336			плед	2708	562	талась	платок	1693			плед	1844	-	-	плед	1149	-	-	платок	1590	-	-	плед	1323	-	-	плед	1159	-	-	платок	1492	-	-	плед	1780	-	-	платок	1741	607	куталась	кафтан	1169	93	сь	плед	2017	97	сь	платок	1519			платок	1648			шарф	2367			шарф	6542			платок	1999	237	сь	платок	2159	377	лась	платок	2441	27	сь	шарф	1430	808	"закуталась"	плед	1543			плед	3878	693	"-талась"	плед	1838	665	"-талась"	шарф	1989			платок	1489			платок	2106	247	"сь"; не договорила	плед	1373	0677	-"акуталась"	платок	2822	-	-	платок	2670	-	-	платок	1581	0475	-"алась"
27	medium	Сестра купила в посудном магазине фарфоровую	6705	чашку	2246	721	газине	чашку	1446	0		кастрюлю	3761	720	азине	чашку	1397	242	ине	вазу	2704	0		статуэтку	2109	0		чашку	1681	0		чашку	2150	462	ине	куклу	2209	693	зине	чашку	2348	229	ине	чашку	2157	858	газине	чашку	3475			тарелку	3369			вазу	3073			вазу	1603			кружку	2473			миску	2148	365	ине	чашку	1605	526	азине	статуэтку	2493	559	азине	чашку	1560		конец ответа в следующем файле	вазу	7345		в середине сказала "слон в фарфоровой лавке", потом прочитала предложение целиком, вставила "чашку" (6618-6970)	чашку	2051		спросила, нужно ли писать ответ	вазу	1408			чашку	1816	640	зине	вазу	2505			статуэтку	2457	822	газине	чашку	1853	0336	-не	чашку	2156	-	-	чашку	2257	0801	-"магазине"	чашку	1469	-	-	чашку	1675	0468	-"зине"	чашку	1751	0325	-"не"	вазу	1636	0528	-"зине"	статуэтку	2876	-	-	кружку	2238	-	-	чашку	2680			тарелку	2459			чашку	1639	332	ине	вазу	1850	148	не	чашку	3149	351	ине	вазу	1499	135	е	вазу	1172	-	-	тарелку	2564	-	-	люстру	3645	746	магазине	чашку	2694	386	зине, повтор "фарфоровую"	вазу	2269	638	зине	чашку	3496			чашку	1984	605	зине	чашку	1949			чашу	1634	272	ине	вазу	2947	186	не	чашку	1991			чашку	2017			посуду	3539	-	-	чашку	1611	-	-	чашку	2084	-	-	вазу	1962	-	-	чашку	2461	-	-	чашку	2300	-	-	статуэтку	2636	-	-	тарелку	5611		рассуждения вслух	чашку	1834			конфетницу	4467			чашку	1843	408	ине	чашку	2854	572	зине	чашку	2389	298	не, ответ на следующем слайде	чашку	1622			вазу	2556			статуэтку	2596			чашку	2220			чашку	3145			миску	2825		нечётко	вазу	1868			вазу			чашку (3107) хотя(5279) вазу(6417) скорее	чашку	2230			статуетку 	1645	750	"-зине"	чашку	2404	239	"-не"; не договорила	вазу	2577	0781	-"магазине"	чашку	2498	-	-	чашку	2304	-	-	чашку	1820	0288	-"ине"
28	medium	Бывшие коллеги вспоминают друг друга с горькой	6805	грустью	4050	680	друга	улыбкой	3346	0		иронией	1806	844	друга	обидой	2138	476	уга, на фоне цоканье собак	иронией	1980	0		улыбкой	4362	190	га	иронией	3528	0		обидой	4448	0		усмешкой	2381	0		тоской	3253	293	уга, глубокий вдох перед ответом	усмешкой	2450	281	га	иронией	3249			обидой	1798			улыбкой	5763			грустью	1821			иронией	2099	396	руга	обидой	1887	221	га	иронией	2111	257	уга	иронией	2596			улыбкой	7207	671	друга; повторяет "с горькой" трижды				нет ответа	иронией	9968	249	га, ответ в следующем	досадой	1955	243	а	ностальгией	3166			усмешкой	2567	345	га	иронией	5418	652	друг друга	иронией	1502	-	-	обидой	5259	-	долгая пауза	улыбкой	4355	0816	-"друга"	усмешкой	1949	-	-	иронией	1739	-	-	радостью	2410	0162	-"га"	улыбкой	3389	0644	-"друга"	усмешкой	5306	-	-	улыбкой	1250	-	-	усмешкой	3250			усмешкой	2951			неохотой	11345		Повторы предложения, ответ на следующем слайде				Нет ответа				Нет ответа	час	2267	191	а, "в горький"	иронией	2792	0516	-руга	успешкой	0223	-	ответ в сегменте 6806	обидой	1457			иронией	2613			грустью	2476	364	уга	улыбкой	9113			обидой	4385	713	друга	иронией	3898			досадой	8038	407	руга, рассуждения вслух до ответа	улыбкой	3090	47	а, ответ в следующем				не ответила	досадой	6590			обидой	7194	-	-	усмешкой	2174	-	-	иронией	2060	-	-	улыбкой	5433	-	-	усмешкой	1426	-	-	грустью	2561	-	-	иронией	2414	-	-	ностальгией	1497	298	уга	улыбкой	1750			иронией	2622			усмешкой	2196			усмешкой	3217			обидой	1644	74	а	улыбкой	1708			иронией	3142			обидой	4438	503	друга	обидой	3749			обидой	2824			иронией	1698						нечётко		5223	925	"друга"	усмешкой	2187			усмешкой	2760			усмешкой	5259			усмешкой	1439	0449	-"уга"	улыбкой	7315	-	долгая пауза; ответ в другом звуковом файле	улыбкой	2376	-	-	ухмылкой	2647	0452	-"уга"
29	medium	Маша связала свитер из тёплой	6904	шерсти	1528	468	витер	шерсти	3419	0		шерсти	1863	580	витер	шерсти	1803	0		шерсти	1717	0		шерсти	2535	0		шерсти	1317	247	ер	шерсти	1309	0		шерсти	1438	293	тер	шерсти	1632	226	тер	шерсти	1718	655	свитер	шерсти	2904			шерсти	1760	139	ер	шерссти	2664	161	"хвост"	шерсти	1534			шерсти	2699	341	итер	шерсти	1825			шерсти	2120			шерсти	2550			шерсти	2844			шерсти	3246		в начале предложения оговорилась	пряжи	1900			шерсти	1383			шерсти	2035			шерсти	2103			шерсти	1816	565	свитер	пряжи	2075	0579	-тер	-	-	-	-"ничего на ум не пришло"	шерсти	2058	0662	-"свитер"	шерсти	1611	-	-	шерсти	2968	0337	-"итер"	шерсти	2242	0215	-"тер"	шерсти	1631	0374	-"тер"	пряжи	4041	-	-	шерсти	1730	-	-	шерсти	1494			шерсти	2039			шерсти	3085			шерсти	1729			пряжи	4222			шерсти	2575			шерсти	0997	-	-	шерсти	1641	-	-	шерсти	1405	640	свитер	шерсти	7777	333	тер, повтор "из тёплой"	шерсти	1901			шерсти	1838			шерсти	1653		ответ в следующем	шерсти	2171			шерсти	1518	487	витер	шерсти	1868			шерсти	1966	плой		шерсти	2034			пряжи	2403	-	-	шерсти	1704	-	-	шерсти	2087	-	-	шерсти	2215	-	-	шерсти	1734	-	-	пряжи	2910	-	-	шерсти	2191	-	-	шерсти	1407	189	тер	шерсти	1822			шерсти	2441			шерсти	2249			шерсти	1755			шерсти	1517			шерсти	1667			шерсти	2492			шерсти	2771	253	ер	шерсти	2317			ткани, шерсти, шерсти			кашель(2540) ткани (3341) шерсти(4354), шерсти	шерсти	1697			пряжи	1858			пряжи	1652			шерсти	1739			пряжи	1506	584	"-тер"	шерсти	2696		чуть-чуть не договорила	шерсти	1473	-	-	шерсти	1670	-	-	шерсти	9643	-	долгая пауза; "шерс-"	шерсти	1854	-	-
